PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,Has_Cabin,Age_Group,Title,FamilySize,IsAlone,AgeGroup,FarePerPerson,FarePerPerson_Quintile,TicketFrequency,TicketFreq_Category,CabinDeck,Mother,NameLength,NameLength_Category,NameLength_Quintile,TicketPrefix,TicketPrefix_Category,Fare_log,FarePerPerson_log,Age_sqrt,NameLength_sqrt,FamilySize_Category,IsMinor,DeckCategory
769,0,3,"Moran, Mr. Daniel J",male,25.0,1,0,371110,24.15,F0,Q,0,18-34,Mr,2,0,YoungAdult,8.049999999999999,Bajo,3,Grupo_Pequeño,F,0,19,Muy_Corto,Q1,Numeric,Numeric,3.224857896545748,2.2027647577118348,5.0,4.358898943540674,Pequeña,0,Inferior
770,0,3,"Gronnestad, Mr. Daniel Danielsen",male,32.0,0,0,8471,8.3625,F0,S,0,18-34,Mr,1,1,Adult,8.3625,Medio,1,Individual,F,0,32,Corto,Q4,Numeric,Numeric,2.236712348843338,2.236712348843338,5.656854249492381,5.656854249492381,Solo,0,Inferior
771,0,3,"Lievens, Mr. Rene Aime",male,24.0,0,0,345781,9.5,F0,S,0,18-34,Mr,1,1,YoungAdult,9.5,Medio,1,Individual,F,0,22,Corto,Q2,Numeric,Numeric,2.3513752571634776,2.3513752571634776,4.898979485566356,4.69041575982343,Solo,0,Inferior
772,0,3,"Jensen, Mr. Niels Peder",male,48.0,0,0,350047,7.8542,F0,S,0,35-59,Mr,1,1,MidAge,7.8542,Bajo,1,Individual,F,0,23,Corto,Q2,Numeric,Numeric,2.180891922715322,2.180891922715322,6.928203230275509,4.795831523312719,Solo,0,Inferior
773,0,2,"Mack, Mrs. (Mary)",female,57.0,0,0,S.O./P.P. 3,10.5,E77,S,1,35-59,Mrs,1,1,MidAge,5.25,Muy_Bajo,2,Pareja,E,0,17,Muy_Corto,Q1,SO_PP,Other,2.4423470353692043,1.8325814637483102,7.54983443527075,4.123105625617661,Solo,0,Media
774,0,3,"Elias, Mr. Dibo",male,25.0,0,0,2674,7.225,F0,C,0,18-34,Mr,1,1,YoungAdult,7.225,Muy_Bajo,1,Individual,F,0,15,Muy_Corto,Q1,Numeric,Numeric,2.1071782966514356,2.1071782966514356,5.0,3.872983346207417,Solo,0,Inferior
775,1,2,"Hocking, Mrs. Elizabeth (Eliza Needs)",female,54.0,1,3,29105,23.0,F0,S,0,35-59,Mrs,5,0,MidAge,23.0,Alto,1,Individual,F,1,37,Medio,Q5,Numeric,Numeric,3.1780538303479458,3.1780538303479458,7.3484692283495345,6.082762530298219,Grande,0,Inferior
776,0,3,"Myhrman, Mr. Pehr Fabian Oliver Malkolm",male,18.0,0,0,347078,7.75,F0,S,0,0-17,Mr,1,1,YoungAdult,7.75,Bajo,1,Individual,F,0,39,Medio,Q5,Numeric,Numeric,2.169053700369523,2.169053700369523,4.242640687119285,6.244997998398398,Solo,0,Inferior
777,0,3,"Tobin, Mr. Roger",male,25.0,0,0,383121,7.75,F38,Q,1,18-34,Mr,1,1,YoungAdult,7.75,Bajo,1,Individual,F,0,16,Muy_Corto,Q1,Numeric,Numeric,2.169053700369523,2.169053700369523,5.0,4.0,Solo,0,Inferior
778,1,3,"Emanuel, Miss. Virginia Ethel",female,5.0,0,0,364516,12.475,F0,S,0,0-17,Miss,1,1,Child,6.2375,Muy_Bajo,2,Pareja,F,0,29,Corto,Q4,Numeric,Numeric,2.600836116795061,1.9792758428991135,2.23606797749979,5.385164807134504,Solo,1,Inferior
779,0,3,"Kilgannon, Mr. Thomas J",male,25.0,0,0,36865,7.7375,F0,Q,0,18-34,Mr,1,1,YoungAdult,7.7375,Bajo,1,Individual,F,0,23,Corto,Q2,Numeric,Numeric,2.1676241075599285,2.1676241075599285,5.0,4.795831523312719,Solo,0,Inferior
780,1,1,"Robert, Mrs. Edward Scott (Elisabeth Walton McMillan)",female,43.0,0,1,24160,211.3375,B3,S,1,35-59,Mrs,2,0,Adult,70.44583333333334,Muy_Alto,3,Grupo_Pequeño,B,1,53,Largo,Q5,Numeric,Numeric,5.35817698994543,4.2689395868368605,6.557438524302,7.280109889280518,Pequeña,0,Superior
781,1,3,"Ayoub, Miss. Banoura",female,13.0,0,0,2687,7.2292,F0,C,0,0-17,Miss,1,1,Teen,7.2292,Muy_Bajo,1,Individual,F,0,20,Muy_Corto,Q2,Numeric,Numeric,2.1076888046179385,2.1076888046179385,3.605551275463989,4.47213595499958,Solo,1,Inferior
782,1,1,"Dick, Mrs. Albert Adrian (Vera Gillespie)",female,17.0,1,0,17474,57.0,B20,S,1,0-17,Mrs,2,0,Teen,28.5,Muy_Alto,2,Pareja,B,0,41,Medio,Q5,Numeric,Numeric,4.060443010546419,3.3843902633457743,4.123105625617661,6.4031242374328485,Pequeña,1,Superior
783,0,1,"Long, Mr. Milton Clyde",male,29.0,0,0,113501,30.0,D6,S,1,18-34,Mr,1,1,YoungAdult,30.0,Muy_Alto,1,Individual,D,0,22,Corto,Q2,Numeric,Numeric,3.4339872044851463,3.4339872044851463,5.385164807134504,4.69041575982343,Solo,0,Media
784,0,3,"Johnston, Mr. Andrew G",male,25.0,1,2,W./C. 6607,23.45,F0,S,0,18-34,Mr,4,0,YoungAdult,11.725,Medio,2,Pareja,F,0,22,Corto,Q2,W_C,Other,3.196630215920881,2.5435685624365862,5.0,4.69041575982343,Mediana,0,Inferior
785,0,3,"Ali, Mr. William",male,25.0,0,0,SOTON/O.Q. 3101312,7.05,F0,S,0,18-34,Mr,1,1,YoungAdult,7.05,Muy_Bajo,1,Individual,F,0,16,Muy_Corto,Q1,SOTON_OQ,Other,2.0856720914304723,2.0856720914304723,5.0,4.0,Solo,0,Inferior
786,0,3,"Harmer, Mr. Abraham (David Lishin)",male,25.0,0,0,374887,7.25,F0,S,0,18-34,Mr,1,1,YoungAdult,7.25,Muy_Bajo,1,Individual,F,0,34,Corto,Q5,Numeric,Numeric,2.1102132003465894,2.1102132003465894,5.0,5.830951894845301,Solo,0,Inferior
787,1,3,"Sjoblom, Miss. Anna Sofia",female,18.0,0,0,3101265,7.4958,F0,S,0,0-17,Miss,1,1,YoungAdult,7.4958,Muy_Bajo,1,Individual,F,0,25,Corto,Q3,Numeric,Numeric,2.139571923732859,2.139571923732859,4.242640687119285,5.0,Solo,0,Inferior
788,0,3,"Rice, Master. George Hugh",male,8.0,4,1,382652,29.125,F0,Q,0,0-17,Master,6,0,Child,5.825,Muy_Bajo,5,Grupo_Mediano,F,0,25,Corto,Q3,Numeric,Numeric,3.405355391810819,1.9205923410710235,2.8284271247461903,5.0,Grande,1,Inferior
789,1,3,"Dean, Master. Bertram Vere",male,1.0,1,2,C.A. 2315,20.575,F0,S,0,0-17,Master,4,0,Infant,10.2875,Medio,2,Pareja,F,0,26,Corto,Q3,CA,CA,3.0715352369694915,2.4236959187431037,1.0,5.0990195135927845,Mediana,1,Inferior
790,0,1,"Guggenheim, Mr. Benjamin",male,46.0,0,0,PC 17593,79.2,B82 B84,C,1,35-59,Mr,1,1,MidAge,39.6,Muy_Alto,2,Pareja,B,0,24,Corto,Q3,PC,PC,4.384523514872469,3.703768066607687,6.782329983125268,4.898979485566356,Solo,0,Superior
791,0,3,"Keane, Mr. Andrew ""Andy""",male,25.0,0,0,12460,7.75,F0,Q,0,18-34,Mr,1,1,YoungAdult,7.75,Bajo,1,Individual,F,0,24,Corto,Q3,Numeric,Numeric,2.169053700369523,2.169053700369523,5.0,4.898979485566356,Solo,0,Inferior
792,0,2,"Gaskell, Mr. Alfred",male,16.0,0,0,239865,26.0,F0,S,0,0-17,Mr,1,1,Teen,13.0,Alto,2,Pareja,F,0,19,Muy_Corto,Q1,Numeric,Numeric,3.295836866004329,2.6390573296152584,4.0,4.358898943540674,Solo,1,Inferior
793,0,3,"Sage, Miss. Stella Anna",female,21.5,8,2,CA. 2343,69.55,F0,S,0,18-34,Miss,11,0,YoungAdult,9.935714285714285,Medio,7,Grupo_Grande,F,1,23,Corto,Q2,CA,CA,4.256321678298823,2.3920339730483793,4.636809247747852,4.795831523312719,Grande,0,Inferior
794,0,1,"Hoyt, Mr. William Fisher",male,40.0,0,0,PC 17600,30.6958,C0,C,0,35-59,Mr,1,1,Adult,30.6958,Muy_Alto,1,Individual,C,0,24,Corto,Q3,PC,PC,3.4561841799918147,3.4561841799918147,6.324555320336759,4.898979485566356,Solo,0,Superior
795,0,3,"Dantcheff, Mr. Ristiu",male,25.0,0,0,349203,7.8958,F0,S,0,18-34,Mr,1,1,YoungAdult,7.8958,Bajo,1,Individual,F,0,21,Corto,Q2,Numeric,Numeric,2.1855792552411137,2.1855792552411137,5.0,4.58257569495584,Solo,0,Inferior
796,0,2,"Otter, Mr. Richard",male,39.0,0,0,28213,13.0,F0,S,0,35-59,Mr,1,1,Adult,13.0,Alto,1,Individual,F,0,18,Muy_Corto,Q1,Numeric,Numeric,2.6390573296152584,2.6390573296152584,6.244997998398398,4.242640687119285,Solo,0,Inferior
797,1,1,"Leader, Dr. Alice (Farnham)",female,49.0,0,0,17465,25.9292,D17,S,1,35-59,Rare,1,1,MidAge,25.9292,Alto,1,Individual,D,0,27,Corto,Q3,Numeric,Numeric,3.2932111997353943,3.2932111997353943,7.0,5.196152422706632,Solo,0,Media
798,1,3,"Osman, Mrs. Mara",female,31.0,0,0,349244,8.6833,F0,S,0,18-34,Mrs,1,1,Adult,8.6833,Medio,1,Individual,F,0,16,Muy_Corto,Q1,Numeric,Numeric,2.270402752283094,2.270402752283094,5.5677643628300215,4.0,Solo,0,Inferior
799,0,3,"Ibrahim Shawah, Mr. Yousseff",male,30.0,0,0,2685,7.2292,F0,C,0,18-34,Mr,1,1,Adult,7.2292,Muy_Bajo,1,Individual,F,0,28,Corto,Q4,Numeric,Numeric,2.1076888046179385,2.1076888046179385,5.477225575051661,5.291502622129181,Solo,0,Inferior
800,0,3,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)",female,30.0,1,1,345773,24.15,F0,S,0,18-34,Mrs,3,0,Adult,8.049999999999999,Bajo,3,Grupo_Pequeño,F,1,52,Largo,Q5,Numeric,Numeric,3.224857896545748,2.2027647577118348,5.477225575051661,7.211102550927978,Pequeña,0,Inferior
801,0,2,"Ponesell, Mr. Martin",male,34.0,0,0,250647,13.0,F0,S,0,18-34,Mr,1,1,Adult,6.5,Muy_Bajo,2,Pareja,F,0,20,Muy_Corto,Q2,Numeric,Numeric,2.6390573296152584,2.0149030205422647,5.830951894845301,4.47213595499958,Solo,0,Inferior
802,1,2,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",female,31.0,1,1,C.A. 31921,26.25,F0,S,0,18-34,Mrs,3,0,Adult,8.75,Medio,3,Grupo_Pequeño,F,1,43,Medio,Q5,CA,CA,3.305053521109253,2.277267285009756,5.5677643628300215,6.557438524302,Pequeña,0,Inferior
803,1,1,"Carter, Master. William Thornton II",male,11.0,1,2,113760,120.0,B96 B98,S,1,0-17,Master,4,0,Child,30.0,Muy_Alto,4,Grupo_Pequeño,B,0,35,Corto,Q5,Numeric,Numeric,4.795790545596741,3.4339872044851463,3.3166247903554,5.916079783099616,Mediana,1,Superior
804,1,3,"Thomas, Master. Assad Alexander",male,0.42,0,1,2625,8.5167,F0,C,0,0-17,Master,2,0,Infant,8.5167,Medio,1,Individual,F,0,31,Corto,Q4,Numeric,Numeric,2.2530481500547457,2.2530481500547457,0.648074069840786,5.5677643628300215,Pequeña,1,Inferior
805,1,3,"Hedman, Mr. Oskar Arvid",male,27.0,0,0,347089,6.975,F0,S,0,18-34,Mr,1,1,YoungAdult,6.975,Muy_Bajo,1,Individual,F,0,23,Corto,Q2,Numeric,Numeric,2.076311648670908,2.076311648670908,5.196152422706632,4.795831523312719,Solo,0,Inferior
806,0,3,"Johansson, Mr. Karl Johan",male,31.0,0,0,347063,7.775,F0,S,0,18-34,Mr,1,1,Adult,7.775,Bajo,1,Individual,F,0,25,Corto,Q3,Numeric,Numeric,2.1719067693519296,2.1719067693519296,5.5677643628300215,5.0,Solo,0,Inferior
807,0,1,"Andrews, Mr. Thomas Jr",male,39.0,0,0,112050,0.0,A36,S,1,35-59,Mr,1,1,Adult,0.0,Muy_Bajo,1,Individual,A,0,22,Corto,Q2,Numeric,Numeric,0.0,0.0,6.244997998398398,4.69041575982343,Solo,0,Superior
808,0,3,"Pettersson, Miss. Ellen Natalia",female,18.0,0,0,347087,7.775,F0,S,0,0-17,Miss,1,1,YoungAdult,7.775,Bajo,1,Individual,F,0,31,Corto,Q4,Numeric,Numeric,2.1719067693519296,2.1719067693519296,4.242640687119285,5.5677643628300215,Solo,0,Inferior
809,0,2,"Meyer, Mr. August",male,39.0,0,0,248723,13.0,F0,S,0,35-59,Mr,1,1,Adult,13.0,Alto,1,Individual,F,0,17,Muy_Corto,Q1,Numeric,Numeric,2.6390573296152584,2.6390573296152584,6.244997998398398,4.123105625617661,Solo,0,Inferior
810,1,1,"Chambers, Mrs. Norman Campbell (Bertha Griggs)",female,33.0,1,0,113806,53.1,E8,S,1,18-34,Mrs,2,0,Adult,26.55,Muy_Alto,2,Pareja,E,0,46,Medio,Q5,Numeric,Numeric,3.9908341858524357,3.3160025355989236,5.744562646538029,6.782329983125268,Pequeña,0,Media
811,0,3,"Alexander, Mr. William",male,26.0,0,0,3474,7.8875,F0,S,0,18-34,Mr,1,1,YoungAdult,7.8875,Bajo,1,Individual,F,0,22,Corto,Q2,Numeric,Numeric,2.184645795129359,2.184645795129359,5.0990195135927845,4.69041575982343,Solo,0,Inferior
812,0,3,"Lester, Mr. James",male,39.0,0,0,A/4 48871,24.15,F0,S,0,35-59,Mr,1,1,Adult,12.075,Alto,2,Pareja,F,0,17,Muy_Corto,Q1,A_,Other,3.224857896545748,2.5707020099509865,6.244997998398398,4.123105625617661,Solo,0,Inferior
813,0,2,"Slemen, Mr. Richard James",male,35.0,0,0,28206,10.5,F0,S,0,18-34,Mr,1,1,Adult,10.5,Medio,1,Individual,F,0,25,Corto,Q3,Numeric,Numeric,2.4423470353692043,2.4423470353692043,5.916079783099616,5.0,Solo,0,Inferior
814,0,3,"Andersson, Miss. Ebba Iris Alfrida",female,6.0,4,2,347082,31.275,F0,S,0,0-17,Miss,7,0,Child,4.4678571428571425,Muy_Bajo,7,Grupo_Grande,F,0,34,Corto,Q5,Numeric,Numeric,3.4742929367327062,1.698886792488434,2.449489742783178,5.830951894845301,Grande,1,Inferior
815,0,3,"Tomlin, Mr. Ernest Portage",male,30.5,0,0,364499,8.05,F0,S,0,18-34,Mr,1,1,Adult,8.05,Medio,1,Individual,F,0,26,Corto,Q3,Numeric,Numeric,2.2027647577118348,2.2027647577118348,5.522680508593631,5.0990195135927845,Solo,0,Inferior
816,0,1,"Fry, Mr. Richard",male,40.0,0,0,112058,0.0,B102,S,1,35-59,Mr,1,1,Adult,0.0,Muy_Bajo,1,Individual,B,0,16,Muy_Corto,Q1,Numeric,Numeric,0.0,0.0,6.324555320336759,4.0,Solo,0,Superior
817,0,3,"Heininen, Miss. Wendla Maria",female,23.0,0,0,STON/O2. 3101290,7.925,F0,S,0,18-34,Miss,1,1,YoungAdult,7.925,Bajo,1,Individual,F,0,28,Corto,Q4,STON_O,Other,2.188856327665703,2.188856327665703,4.795831523312719,5.291502622129181,Solo,0,Inferior
818,0,2,"Mallet, Mr. Albert",male,31.0,1,1,S.C./PARIS 2079,37.0042,F0,C,0,18-34,Mr,3,0,Adult,18.5021,Alto,2,Pareja,F,0,18,Muy_Corto,Q1,SC_PARIS,Other,3.637696679934592,2.9705221520789933,5.5677643628300215,4.242640687119285,Pequeña,0,Inferior
819,0,3,"Holm, Mr. John Fredrik Alexander",male,43.0,0,0,C 7075,6.45,F0,S,0,35-59,Mr,1,1,Adult,6.45,Muy_Bajo,1,Individual,F,0,32,Corto,Q4,C,Other,2.0082140323914683,2.0082140323914683,6.557438524302,5.656854249492381,Solo,0,Inferior
820,0,3,"Skoog, Master. Karl Thorsten",male,10.0,3,2,347088,27.9,F0,S,0,0-17,Master,6,0,Child,4.6499999999999995,Muy_Bajo,6,Grupo_Mediano,F,0,28,Corto,Q4,Numeric,Numeric,3.3638415951183864,1.7316555451583495,3.1622776601683795,5.291502622129181,Grande,1,Inferior
821,1,1,"Hays, Mrs. Charles Melville (Clara Jennings Gregg)",female,52.0,1,1,12749,93.5,B69,S,1,35-59,Mrs,3,0,MidAge,46.75,Muy_Alto,2,Pareja,B,1,50,Medio,Q5,Numeric,Numeric,4.548599834499697,3.865979066926739,7.211102550927978,7.0710678118654755,Pequeña,0,Superior
822,1,3,"Lulic, Mr. Nikola",male,27.0,0,0,315098,8.6625,F0,S,0,18-34,Mr,1,1,YoungAdult,8.6625,Medio,1,Individual,F,0,17,Muy_Corto,Q1,Numeric,Numeric,2.2682524139135403,2.2682524139135403,5.196152422706632,4.123105625617661,Solo,0,Inferior
823,0,1,"Reuchlin, Jonkheer. John George",male,38.0,0,0,19972,0.0,C0,S,0,35-59,Rare,1,1,Adult,0.0,Muy_Bajo,1,Individual,C,0,31,Corto,Q4,Numeric,Numeric,0.0,0.0,6.164414002968976,5.5677643628300215,Solo,0,Superior
824,1,3,"Moor, Mrs. (Beila)",female,27.0,0,1,392096,12.475,E121,S,1,18-34,Mrs,2,0,YoungAdult,6.2375,Muy_Bajo,2,Pareja,E,1,18,Muy_Corto,Q1,Numeric,Numeric,2.600836116795061,1.9792758428991135,5.196152422706632,4.242640687119285,Pequeña,0,Media
825,0,3,"Panula, Master. Urho Abraham",male,2.0,4,1,3101295,39.6875,F0,S,0,0-17,Master,6,0,Child,6.614583333333333,Muy_Bajo,6,Grupo_Mediano,F,0,28,Corto,Q4,Numeric,Numeric,3.705920919968788,2.0300652682819424,1.4142135623730951,5.291502622129181,Grande,1,Inferior
826,0,3,"Flynn, Mr. John",male,25.0,0,0,368323,6.95,F0,Q,0,18-34,Mr,1,1,YoungAdult,6.95,Muy_Bajo,1,Individual,F,0,15,Muy_Corto,Q1,Numeric,Numeric,2.0731719286662407,2.0731719286662407,5.0,3.872983346207417,Solo,0,Inferior
827,0,3,"Lam, Mr. Len",male,25.0,0,0,1601,56.4958,F0,S,0,18-34,Mr,1,1,YoungAdult,8.070828571428573,Medio,7,Grupo_Grande,F,0,12,Muy_Corto,Q1,Numeric,Numeric,4.05171190165724,2.2050636129235883,5.0,3.4641016151377544,Solo,0,Inferior
828,1,2,"Mallet, Master. Andre",male,1.0,0,2,S.C./PARIS 2079,37.0042,F0,C,0,0-17,Master,3,0,Infant,18.5021,Alto,2,Pareja,F,0,21,Corto,Q2,SC_PARIS,Other,3.637696679934592,2.9705221520789933,1.0,4.58257569495584,Pequeña,1,Inferior
829,1,3,"McCormack, Mr. Thomas Joseph",male,25.0,0,0,367228,7.75,F0,Q,0,18-34,Mr,1,1,YoungAdult,7.75,Bajo,1,Individual,F,0,28,Corto,Q4,Numeric,Numeric,2.169053700369523,2.169053700369523,5.0,5.291502622129181,Solo,0,Inferior
830,1,1,"Stone, Mrs. George Nelson (Martha Evelyn)",female,62.0,0,0,113572,80.0,B28,C,1,60+,Mrs,1,1,Senior,40.0,Muy_Alto,2,Pareja,B,0,41,Medio,Q5,Numeric,Numeric,4.394449154672439,3.713572066704308,7.874007874011811,6.4031242374328485,Solo,0,Superior
831,1,3,"Yasbeck, Mrs. Antoni (Selini Alexander)",female,15.0,1,0,2659,14.4542,F0,C,0,0-17,Mrs,2,0,Teen,7.2271,Muy_Bajo,2,Pareja,F,0,39,Medio,Q5,Numeric,Numeric,2.737880811060884,2.107433583211985,3.872983346207417,6.244997998398398,Pequeña,1,Inferior
832,1,2,"Richards, Master. George Sibley",male,0.83,1,1,29106,18.75,F0,S,0,0-17,Master,3,0,Infant,6.25,Muy_Bajo,3,Grupo_Pequeño,F,0,31,Corto,Q4,Numeric,Numeric,2.9831534913471307,1.9810014688665833,0.9110433579144299,5.5677643628300215,Pequeña,1,Inferior
833,0,3,"Saad, Mr. Amin",male,25.0,0,0,2671,7.2292,F0,C,0,18-34,Mr,1,1,YoungAdult,7.2292,Muy_Bajo,1,Individual,F,0,14,Muy_Corto,Q1,Numeric,Numeric,2.1076888046179385,2.1076888046179385,5.0,3.7416573867739413,Solo,0,Inferior
834,0,3,"Augustsson, Mr. Albert",male,23.0,0,0,347468,7.8542,F0,S,0,18-34,Mr,1,1,YoungAdult,7.8542,Bajo,1,Individual,F,0,22,Corto,Q2,Numeric,Numeric,2.180891922715322,2.180891922715322,4.795831523312719,4.69041575982343,Solo,0,Inferior
835,0,3,"Allum, Mr. Owen George",male,18.0,0,0,2223,8.3,F0,S,0,0-17,Mr,1,1,YoungAdult,8.3,Medio,1,Individual,F,0,22,Corto,Q2,Numeric,Numeric,2.2300144001592104,2.2300144001592104,4.242640687119285,4.69041575982343,Solo,0,Inferior
836,1,1,"Compton, Miss. Sara Rebecca",female,39.0,1,1,PC 17756,83.1583,E49,C,1,35-59,Miss,3,0,Adult,83.1583,Muy_Alto,1,Individual,E,1,27,Corto,Q3,PC,PC,4.432699549165613,4.432699549165613,6.244997998398398,5.196152422706632,Pequeña,0,Media
837,0,3,"Pasic, Mr. Jakob",male,21.0,0,0,315097,8.6625,F0,S,0,18-34,Mr,1,1,YoungAdult,8.6625,Medio,1,Individual,F,0,16,Muy_Corto,Q1,Numeric,Numeric,2.2682524139135403,2.2682524139135403,4.58257569495584,4.0,Solo,0,Inferior
838,0,3,"Sirota, Mr. Maurice",male,25.0,0,0,392092,8.05,F0,S,0,18-34,Mr,1,1,YoungAdult,8.05,Medio,1,Individual,F,0,19,Muy_Corto,Q1,Numeric,Numeric,2.2027647577118348,2.2027647577118348,5.0,4.358898943540674,Solo,0,Inferior
839,1,3,"Chip, Mr. Chang",male,32.0,0,0,1601,56.4958,F0,S,0,18-34,Mr,1,1,Adult,8.070828571428573,Medio,7,Grupo_Grande,F,0,15,Muy_Corto,Q1,Numeric,Numeric,4.05171190165724,2.2050636129235883,5.656854249492381,3.872983346207417,Solo,0,Inferior
840,1,1,"Marechal, Mr. Pierre",male,40.0,0,0,11774,29.7,C47,C,1,35-59,Mr,1,1,Adult,29.7,Muy_Alto,1,Individual,C,0,20,Muy_Corto,Q2,Numeric,Numeric,3.4242626545931514,3.4242626545931514,6.324555320336759,4.47213595499958,Solo,0,Superior
841,0,3,"Alhomaki, Mr. Ilmari Rudolf",male,20.0,0,0,SOTON/O2 3101287,7.925,F0,S,0,18-34,Mr,1,1,YoungAdult,7.925,Bajo,1,Individual,F,0,27,Corto,Q3,SOTON_O,Other,2.188856327665703,2.188856327665703,4.47213595499958,5.196152422706632,Solo,0,Inferior
842,0,2,"Mudd, Mr. Thomas Charles",male,16.0,0,0,S.O./P.P. 3,10.5,F0,S,0,0-17,Mr,1,1,Teen,5.25,Muy_Bajo,2,Pareja,F,0,24,Corto,Q3,SO_PP,Other,2.4423470353692043,1.8325814637483102,4.0,4.898979485566356,Solo,1,Inferior
843,1,1,"Serepeca, Miss. Augusta",female,30.0,0,0,113798,31.0,C0,C,0,18-34,Miss,1,1,Adult,15.5,Alto,2,Pareja,C,0,23,Corto,Q2,Numeric,Numeric,3.4657359027997265,2.803360380906535,5.477225575051661,4.795831523312719,Solo,0,Superior
844,0,3,"Lemberopolous, Mr. Peter L",male,34.5,0,0,2683,6.4375,F0,C,0,18-34,Mr,1,1,Adult,6.4375,Muy_Bajo,1,Individual,F,0,26,Corto,Q3,Numeric,Numeric,2.006534770871748,2.006534770871748,5.873670062235365,5.0990195135927845,Solo,0,Inferior
845,0,3,"Culumovic, Mr. Jeso",male,17.0,0,0,315090,8.6625,F0,S,0,0-17,Mr,1,1,Teen,8.6625,Medio,1,Individual,F,0,19,Muy_Corto,Q1,Numeric,Numeric,2.2682524139135403,2.2682524139135403,4.123105625617661,4.358898943540674,Solo,1,Inferior
846,0,3,"Abbing, Mr. Anthony",male,42.0,0,0,C.A. 5547,7.55,F0,S,0,35-59,Mr,1,1,Adult,7.55,Muy_Bajo,1,Individual,F,0,19,Muy_Corto,Q1,CA,CA,2.145931282948669,2.145931282948669,6.48074069840786,4.358898943540674,Solo,0,Inferior
847,0,3,"Sage, Mr. Douglas Bullen",male,25.0,8,2,CA. 2343,69.55,F0,S,0,18-34,Mr,11,0,YoungAdult,9.935714285714285,Medio,7,Grupo_Grande,F,0,24,Corto,Q3,CA,CA,4.256321678298823,2.3920339730483793,5.0,4.898979485566356,Grande,0,Inferior
848,0,3,"Markoff, Mr. Marin",male,35.0,0,0,349213,7.8958,F0,C,0,18-34,Mr,1,1,Adult,7.8958,Bajo,1,Individual,F,0,18,Muy_Corto,Q1,Numeric,Numeric,2.1855792552411137,2.1855792552411137,5.916079783099616,4.242640687119285,Solo,0,Inferior
849,0,2,"Harper, Rev. John",male,28.0,0,1,248727,33.0,F0,S,0,18-34,Rare,2,0,YoungAdult,11.0,Medio,3,Grupo_Pequeño,F,0,17,Muy_Corto,Q1,Numeric,Numeric,3.5263605246161616,2.4849066497880004,5.291502622129181,4.123105625617661,Pequeña,0,Inferior
850,1,1,"Goldenberg, Mrs. Samuel L (Edwiga Grabowska)",female,35.0,1,0,17453,89.1042,C92,C,1,18-34,Mrs,2,0,Adult,44.5521,Muy_Alto,2,Pareja,C,0,44,Medio,Q5,Numeric,Numeric,4.500966778400217,3.8188567258265635,5.916079783099616,6.6332495807108,Pequeña,0,Superior
851,0,3,"Andersson, Master. Sigvard Harald Elias",male,4.0,4,2,347082,31.275,F0,S,0,0-17,Master,7,0,Child,4.4678571428571425,Muy_Bajo,7,Grupo_Grande,F,0,39,Medio,Q5,Numeric,Numeric,3.4742929367327062,1.698886792488434,2.0,6.244997998398398,Grande,1,Inferior
852,0,3,"Svensson, Mr. Johan",male,74.0,0,0,347060,7.775,F0,S,0,60+,Mr,1,1,Senior,7.775,Bajo,1,Individual,F,0,19,Muy_Corto,Q1,Numeric,Numeric,2.1719067693519296,2.1719067693519296,8.602325267042627,4.358898943540674,Solo,0,Inferior
853,0,3,"Boulos, Miss. Nourelain",female,9.0,1,1,2678,15.2458,F0,C,0,0-17,Miss,3,0,Child,7.6229,Muy_Bajo,2,Pareja,F,0,23,Corto,Q2,Numeric,Numeric,2.7878344138303452,2.15442145501091,3.0,4.795831523312719,Pequeña,1,Inferior
854,1,1,"Lines, Miss. Mary Conover",female,16.0,0,1,PC 17592,39.4,D28,S,1,0-17,Miss,2,0,Teen,39.4,Muy_Alto,1,Individual,D,0,25,Corto,Q3,PC,PC,3.6988297849671046,3.6988297849671046,4.0,5.0,Pequeña,1,Media
855,0,2,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)",female,44.0,1,0,244252,26.0,F0,S,0,35-59,Mrs,2,0,Adult,13.0,Alto,2,Pareja,F,0,45,Medio,Q5,Numeric,Numeric,3.295836866004329,2.6390573296152584,6.6332495807108,6.708203932499369,Pequeña,0,Inferior
856,1,3,"Aks, Mrs. Sam (Leah Rosen)",female,18.0,0,1,392091,9.35,F0,S,0,0-17,Mrs,2,0,YoungAdult,9.35,Medio,1,Individual,F,1,26,Corto,Q3,Numeric,Numeric,2.336986519711378,2.336986519711378,4.242640687119285,5.0990195135927845,Pequeña,0,Inferior
857,1,1,"Wick, Mrs. George Dennick (Mary Hitchcock)",female,45.0,1,1,36928,164.8667,C0,S,0,35-59,Mrs,3,0,MidAge,82.43335,Muy_Alto,2,Pareja,C,1,42,Medio,Q5,Numeric,Numeric,5.11118445372147,4.4240481095298865,6.708203932499369,6.48074069840786,Pequeña,0,Superior
